@relation Train-7-OPENJPA

@attribute Version numeric
@attribute NR numeric
@attribute Size numeric
@attribute 'AVG LOC Added' numeric
@attribute Churn numeric
@attribute 'LOC Added' numeric
@attribute Nauth numeric
@attribute 'Weighted Age' numeric
@attribute 'AVG CHURN' numeric
@attribute 'MAX LOC Added' numeric
@attribute 'LOC TOUCHED' numeric
@attribute Age numeric
@attribute 'Max Churn' numeric
@attribute Buggyness {false,true}

@data
1,4,85,24,85,97,2,13,21,86,109,13,86,false
1,2,163,81,163,163,1,13,81,163,163,13,163,false
1,6,317,109,317,658,2,13,53,314,999,13,308,false
1,2,29,14,29,29,1,13,14,29,29,13,29,false
1,4,406,200,406,802,1,13,101,407,1198,13,385,false
1,4,27,13,27,52,1,13,6,27,77,13,23,false
1,3,602,201,602,604,1,13,200,601,606,13,601,false
1,3,130,43,130,131,2,13,43,124,132,13,124,false
1,4,56,27,56,108,1,13,14,56,160,13,49,false
1,5,137,57,137,285,1,13,27,140,433,13,132,false
1,3,376,140,376,420,1,13,125,384,464,13,384,false
1,3,2053,685,2053,2056,2,13,684,2053,2059,13,2053,false
1,5,42,16,42,82,2,13,8,41,122,13,37,false
1,5,47,12,47,64,1,13,9,48,81,13,48,false
1,6,127,34,127,204,1,13,21,146,281,13,146,false
1,2,40,20,40,40,1,13,20,40,40,13,40,false
1,5,63,28,63,140,2,13,12,68,217,13,65,false
1,4,55,16,55,64,2,13,13,57,73,13,57,false
1,6,227,56,227,338,1,13,38,263,449,13,263,false
1,5,654,288,654,1444,1,13,130,723,2234,13,649,false
1,4,34,16,34,67,1,13,8,34,100,13,31,false
1,4,89,44,89,179,1,13,22,90,269,13,85,false
1,5,166,38,166,193,2,13,33,163,220,13,163,false
1,2,110,55,110,110,1,13,55,110,110,13,110,false
1,4,31,14,31,59,1,13,7,31,87,13,27,false
1,6,196,65,196,392,2,13,32,197,588,13,191,false
1,6,69,24,69,145,2,13,11,71,221,13,64,false
1,4,63,30,63,123,1,13,15,63,183,13,58,false
1,3,278,93,278,281,1,13,92,281,284,13,281,false
1,5,105,31,105,159,1,13,21,121,213,13,121,false
1,4,37,18,37,74,1,13,9,37,111,13,34,false
1,3,76,29,76,89,1,13,25,53,102,13,49,false
1,5,115,32,115,161,1,13,23,135,207,13,135,false
1,3,45,16,45,49,2,13,15,49,53,13,49,false
1,5,30,11,30,57,2,13,6,26,84,13,23,false
1,5,54,23,54,117,2,13,10,56,180,13,52,false
1,2,135,67,135,135,1,13,67,135,135,13,135,false
1,5,426,170,426,851,1,13,85,428,1276,13,412,false
1,3,52,19,52,57,2,13,17,50,62,13,50,false
1,5,233,63,233,315,1,13,46,253,397,13,253,false
1,7,518,157,518,1099,3,13,74,535,1680,13,507,false
1,4,41,19,41,79,1,13,10,41,117,13,36,false
1,9,326,80,326,716,3,13,36,316,1106,13,312,false
1,4,180,50,180,203,2,13,45,178,226,13,178,false
1,7,680,101,680,707,2,13,97,633,734,13,633,false
1,2,189,94,189,189,1,13,94,189,189,13,189,false
1,4,259,69,259,276,2,13,64,262,293,13,262,false
1,7,137,29,137,203,1,13,19,159,269,13,159,false
1,4,53,27,53,110,1,13,13,53,167,13,50,false
1,4,71,35,71,143,1,13,17,72,215,13,67,false
1,5,60,22,60,112,2,13,12,53,164,13,49,false
1,10,213,33,213,327,2,13,21,205,441,13,205,false
1,4,37,18,37,73,1,13,9,37,109,13,34,false
1,4,46,22,46,88,1,13,11,46,130,13,41,false
1,6,325,76,325,458,1,13,54,360,591,13,360,false
1,4,61,30,61,121,1,13,15,61,181,13,57,false
1,5,96,29,96,146,1,13,19,102,196,13,102,false
1,6,948,268,948,1611,1,13,158,1248,2274,13,1248,false
1,4,71,21,71,84,2,13,17,72,97,13,72,false
1,3,74,25,74,75,1,13,24,73,76,13,73,false
1,5,49,14,49,71,1,13,9,47,93,13,47,false
1,5,308,122,308,613,2,13,61,308,918,13,294,false
1,2,133,66,133,133,1,13,66,133,133,13,133,false
1,9,91,21,91,187,2,13,10,47,283,13,43,false
1,6,500,154,500,924,1,13,83,558,1348,13,558,false
1,7,87,22,87,155,1,13,12,102,223,13,102,false
1,4,36,17,36,71,1,13,9,36,106,13,33,false
1,7,513,148,513,1037,2,13,73,523,1561,13,497,false
1,5,92,28,92,141,1,13,18,95,190,13,95,false
1,5,258,75,258,377,1,13,51,278,496,13,278,false
1,2,35,17,35,35,1,13,17,35,35,13,35,false
1,2,329,164,329,329,1,13,164,329,329,13,329,false
1,4,38,19,38,76,1,13,9,38,114,13,35,false
1,4,162,80,162,320,1,13,40,162,478,13,155,false
1,2,190,95,190,190,1,13,95,190,190,13,190,false
1,1,31,31,31,31,1,13,31,31,31,13,31,false
1,6,77,25,77,152,3,13,13,76,227,13,72,false
1,16,989,93,989,1479,2,13,62,950,1969,13,950,true
1,6,93,21,93,126,1,13,15,85,159,13,85,false
1,3,149,52,149,156,2,13,49,149,163,13,149,false
1,3,422,148,422,444,2,13,140,430,466,13,430,false
1,5,199,45,199,226,2,13,39,196,253,13,196,false
1,5,135,40,135,202,1,13,27,153,269,13,153,false
1,5,163,65,163,326,1,13,32,165,489,13,154,false
1,5,284,118,284,590,1,13,56,289,896,13,282,false
1,4,88,45,88,180,1,13,22,90,272,13,85,false
1,5,153,44,153,220,1,13,30,163,287,13,163,false
1,7,284,81,284,565,2,13,40,293,846,13,261,false
1,2,262,131,262,262,1,13,131,262,262,13,262,false
1,4,66,32,66,130,1,13,16,66,194,13,63,false
1,2,60,32,60,65,1,13,30,58,70,13,58,false
1,3,96,33,96,99,2,13,32,96,102,13,96,false
1,4,38,18,38,75,1,13,9,38,112,13,34,false
1,3,399,137,399,412,2,13,133,401,425,13,401,true
1,5,56,22,56,113,1,13,11,57,170,13,52,false
1,4,625,157,625,628,1,13,156,625,631,13,625,false
1,5,131,51,131,258,1,13,26,132,385,13,124,false
1,5,57,21,57,107,2,13,11,51,157,13,47,false
1,6,117,28,117,168,1,13,19,130,219,13,130,false
1,8,345,108,345,862,3,13,43,287,1379,13,189,false
1,2,46,23,46,46,1,13,23,46,46,13,46,false
1,6,199,44,199,266,1,13,33,208,333,13,208,false
1,5,41,19,41,96,2,13,8,49,151,13,45,false
1,7,69,23,69,161,2,13,10,78,253,13,71,false
1,6,1057,253,1057,1522,1,13,176,1161,1987,13,1161,false
1,5,104,45,104,226,2,13,20,108,348,13,102,false
1,5,89,21,89,107,1,13,17,89,125,13,89,false
1,4,157,78,157,314,1,13,39,157,471,13,149,false
1,5,347,96,347,480,1,13,69,366,613,13,366,false
1,3,117,40,117,121,2,13,39,117,125,13,117,false
1,4,83,41,83,167,1,13,20,84,251,13,79,false
1,5,258,108,258,544,2,13,51,258,830,13,242,false
1,2,61,30,61,61,1,13,30,61,61,13,61,false
1,4,70,35,70,142,1,13,17,70,214,13,67,false
1,4,202,56,202,224,2,13,50,202,246,13,202,false
1,3,69,23,69,71,2,13,23,69,73,13,69,false
1,7,2835,420,2835,2938,2,13,405,2795,3041,13,2795,false
1,4,246,122,246,489,1,13,61,246,732,13,240,false
1,5,204,48,204,242,2,13,40,211,280,13,211,false
1,5,59,25,59,129,1,13,11,63,199,13,55,false
1,4,40,20,40,80,1,13,10,40,120,13,37,false
1,4,443,217,443,870,1,13,110,443,1297,13,423,false
1,5,50,21,50,105,1,13,10,51,160,13,47,false
1,2,84,42,84,84,1,13,42,84,84,13,84,false
1,8,330,81,330,649,3,13,41,333,968,13,310,false
1,5,54,24,54,120,2,13,10,57,186,13,53,false
1,7,88,27,88,191,2,13,12,99,294,13,86,false
1,7,184,51,184,355,2,13,26,170,526,13,158,false
1,4,34,16,34,66,1,13,8,34,98,13,30,false
1,7,67,16,67,110,1,13,9,75,153,13,75,false
1,4,76,38,76,152,1,13,19,77,228,13,72,false
1,5,69,18,69,94,1,13,13,73,119,13,73,false
1,2,259,129,259,259,1,13,129,259,259,13,259,false
1,9,59,15,59,132,2,13,7,65,205,13,59,false
1,4,192,52,192,211,2,13,48,188,230,13,188,false
1,7,370,72,370,506,2,13,53,373,642,13,373,false
1,6,206,52,206,313,1,13,34,242,420,13,242,false
1,3,93,32,93,98,2,13,31,93,103,13,93,false
1,5,61,27,61,135,2,13,12,69,209,13,63,false
1,2,125,62,125,125,1,13,62,125,125,13,125,false
1,4,224,111,224,445,1,13,56,224,666,13,218,false
1,6,440,151,440,908,2,13,73,457,1376,13,424,false
1,4,29,14,29,57,1,13,7,29,85,13,26,false
1,7,71,21,71,148,1,13,10,76,225,13,76,false
1,5,315,127,315,637,2,13,63,315,959,13,299,true
1,2,173,86,173,173,1,13,86,173,173,13,173,false
1,9,701,117,701,1050,1,13,78,763,1399,13,763,false
1,4,31,15,31,60,1,13,7,31,89,13,27,false
1,3,112,37,112,112,1,13,37,103,112,13,103,false
1,4,126,62,126,251,1,13,31,126,376,13,121,false
1,3,360,124,360,373,2,13,120,369,386,13,369,false
1,9,344,44,344,394,2,13,38,352,444,13,352,false
1,4,281,140,281,563,1,13,70,282,845,13,277,false
1,5,66,29,66,146,2,13,13,74,226,13,69,false
1,5,169,67,169,335,1,13,33,169,501,13,162,false
1,4,656,339,656,1358,1,13,164,665,2060,13,652,false
1,5,55,23,55,119,2,13,11,57,183,13,53,false
1,3,167,60,167,181,2,13,55,170,195,13,170,false
1,3,129,43,129,130,1,13,43,129,131,13,129,false
1,5,65,27,65,138,2,13,13,66,211,13,62,false
1,4,138,69,138,277,1,13,34,138,416,13,135,false
1,3,101,35,101,106,2,13,33,101,111,13,101,false
1,7,318,52,318,366,2,13,45,315,414,13,315,false
1,6,330,111,330,668,2,13,55,335,1006,13,317,false
1,5,57,17,57,86,1,13,11,57,115,13,57,false
1,5,111,30,111,153,1,13,22,122,195,13,122,false
1,4,80,22,80,89,2,13,20,81,98,13,81,false
1,2,47,23,47,47,1,13,23,47,47,13,47,false
1,4,156,80,156,320,1,13,39,160,484,13,151,false
1,5,108,45,108,228,1,13,21,108,348,13,103,false
1,2,682,341,682,682,1,13,341,682,682,13,682,false
1,3,572,191,572,575,2,13,190,572,578,13,572,false
1,2,33,16,33,33,1,13,16,33,33,13,33,false
1,6,100,26,100,157,1,13,16,110,214,13,110,false
1,2,318,159,318,318,1,13,159,318,318,13,318,false
1,3,82,28,82,84,2,13,27,82,86,13,82,false
1,2,592,296,592,592,1,13,296,592,592,13,592,false
1,10,811,162,811,1615,4,13,81,822,2419,13,768,false
1,4,74,39,74,158,1,13,18,74,242,13,71,false
1,4,1012,255,1012,1022,2,13,253,1019,1032,13,1019,false
1,6,730,129,730,774,2,13,121,731,818,13,731,false
1,6,153,27,153,165,2,13,25,154,177,13,154,false
1,5,135,39,135,195,1,13,27,149,255,13,149,false
1,3,399,134,399,404,2,13,133,400,409,13,400,false
1,3,400,133,400,401,1,13,133,401,402,13,401,false
1,1,213,213,213,213,1,13,213,213,213,13,213,false
1,5,36,10,36,54,1,13,7,34,72,13,34,false
1,3,689,230,689,692,1,13,229,692,695,13,692,false
1,5,110,44,110,222,1,13,22,112,334,13,103,false
1,4,120,59,120,238,1,13,30,120,356,13,114,false
1,5,90,34,90,174,2,13,18,83,258,13,79,false
1,5,27,8,27,42,1,13,5,27,57,13,27,false
1,5,912,188,912,940,2,13,182,900,968,13,900,false
1,4,857,216,857,867,2,13,214,867,877,13,867,false
1,5,357,142,357,714,1,13,71,360,1071,13,344,false
1,6,292,80,292,481,1,13,48,336,670,13,336,false
1,3,310,104,310,313,2,13,103,309,316,13,309,false
1,5,68,25,68,128,2,13,13,61,188,13,57,false
1,3,86,30,86,90,1,13,28,90,94,13,90,false
1,5,222,56,222,282,2,13,44,238,342,13,238,false
1,4,119,58,119,234,1,13,29,119,349,13,113,false
1,2,81,40,81,81,1,13,40,81,81,13,81,false
1,5,73,27,73,139,2,13,14,67,205,13,63,false
1,5,435,188,435,944,1,13,87,473,1453,13,429,false
1,2,92,46,92,92,1,13,46,92,92,13,92,false
1,5,167,48,167,244,1,13,33,190,321,13,190,false
1,4,40,19,40,79,1,13,10,40,118,13,36,false
1,4,91,45,91,183,1,13,22,92,275,13,87,false
1,2,79,39,79,79,1,13,39,79,79,13,79,false
1,4,36,17,36,70,1,13,9,36,104,13,32,false
1,4,76,21,76,87,2,13,19,77,98,13,77,false
1,5,246,96,246,480,1,13,49,248,714,13,227,false
1,6,628,121,628,726,2,13,104,636,824,13,636,false
1,4,82,41,82,165,1,13,20,83,248,13,78,false
1,13,194,24,194,309,2,13,15,198,424,13,198,false
1,2,488,244,488,488,1,13,244,488,488,13,488,false
1,3,61,21,61,65,1,13,20,65,69,13,65,false
1,8,938,173,938,1382,1,13,117,1050,1826,13,1050,false
1,4,114,56,114,227,1,13,28,114,340,13,111,false
1,2,38,19,38,38,1,13,19,38,38,13,38,false
1,4,72,35,72,141,1,13,18,72,210,13,68,false
1,3,123,41,123,123,2,13,41,116,123,13,116,false
1,4,232,113,232,452,1,13,58,232,672,13,216,false
1,8,193,61,193,492,2,13,24,237,791,13,219,false
1,5,42,17,42,89,1,13,8,43,136,13,39,false
1,4,60,30,60,120,1,13,15,61,180,13,55,false
1,10,698,139,698,1392,3,13,70,436,2086,13,410,false
1,6,47,11,47,70,1,13,8,42,93,13,42,false
1,3,123,41,123,124,1,13,41,123,125,13,123,false
1,4,36,18,36,73,1,13,9,37,110,13,32,false
1,2,158,79,158,158,1,13,79,158,158,13,158,false
1,6,112,24,112,143,1,13,18,125,174,13,125,false
1,6,654,216,654,1298,2,13,109,668,1942,13,599,false
1,5,131,53,131,269,1,13,26,136,407,13,125,false
1,5,87,23,87,116,1,13,17,86,145,13,86,false
1,5,70,18,70,91,1,13,14,71,112,13,71,false
1,4,252,124,252,499,1,13,63,253,746,13,238,false
1,7,130,29,130,201,1,13,18,145,272,13,145,false
1,5,37,11,37,55,1,13,7,36,73,13,36,false
1,5,75,17,75,86,2,13,15,61,97,13,61,false
1,2,86,43,86,86,1,13,43,86,86,13,86,false
1,3,128,43,128,129,1,13,42,129,130,13,129,false
1,7,114,33,114,233,2,13,16,110,352,13,102,false
1,2,321,160,321,321,1,13,160,321,321,13,321,false
1,2,65,32,65,65,1,13,32,65,65,13,65,false
1,4,60,18,60,75,1,13,15,62,90,13,62,false
1,5,460,180,460,902,1,13,92,460,1344,13,437,false
1,3,173,61,173,183,2,13,57,174,193,13,174,false
1,5,383,154,383,772,2,13,76,392,1161,13,358,false
1,3,254,86,254,258,1,13,84,258,262,13,258,false
1,2,171,85,171,171,1,13,85,171,171,13,171,false
1,4,76,37,76,151,1,13,19,76,226,13,69,false
1,9,1673,372,1673,3345,3,13,186,1610,5017,13,1501,false
1,3,1571,528,1571,1584,2,13,523,1573,1597,13,1573,false
1,9,1067,246,1067,2216,4,13,119,1081,3365,13,1024,false
1,5,82,30,82,153,2,13,16,75,224,13,68,false
1,2,365,182,365,365,1,13,182,365,365,13,365,false
1,5,45,12,45,61,1,13,9,46,77,13,46,false
1,4,253,124,253,496,1,13,63,253,739,13,240,false
1,5,55,20,55,103,2,13,11,49,151,13,45,false
